100, 4271
105, 4052
110, 4049
115, 4316
120, 4279
125, 5315
130, 1033
135, 2802
140, 1360
145, 1120
150, 1145
155, 1247
160, 1328
165, 1211
170, 1401
175, 1238
180, 1334
185, 1550
190, 2075
195, 1517
200, 1719
205, 1551
210, 1593
215, 1587
220, 2135
225, 1599
230, 1838
235, 1809
240, 1867
245, 1873
250, 1838
255, 1904
260, 1838
265, 1942
270, 2088
275, 2058
280, 1958
285, 3951
290, 2066
295, 2159
300, 2154
305, 3438
310, 3134
315, 3541
320, 3582
325, 2841
330, 2873
335, 2020
340, 2092
345, 2006
350, 1975
355, 2079
360, 2129
365, 2181
370, 2164
375, 2286
380, 3644
385, 2253
390, 6431
395, 3421
400, 5360
405, 5177
410, 4937
415, 3324
420, 4996
425, 4788
430, 5577
435, 5471
440, 4633
445, 3496
450, 5826
455, 3835
460, 3373
465, 3371
470, 3531
475, 3561
480, 3791
485, 4646
490, 3857
495, 3700
500, 3987
505, 2534
510, 1675
515, 1572
520, 1564
525, 1581
530, 1825
535, 1657
540, 1809
545, 1602
550, 1659
555, 1729
560, 1726
565, 2098
570, 1747
575, 3099
580, 1814
585, 1724
590, 1787
595, 1850
600, 1930
605, 3293
610, 2116
615, 1899
620, 1963
625, 1987
630, 2103
635, 2222
640, 1972
645, 2007
650, 2172
655, 2036
660, 1965
665, 2000
670, 1962
675, 3499
680, 2011
685, 2054
690, 1924
695, 2377
700, 2573
705, 2183
710, 2159
715, 3395
720, 2056
725, 3388
730, 3653
735, 2118
740, 2275
745, 2297
750, 2193
755, 2424
760, 2260
765, 3705
770, 2198
775, 2277
780, 2450
785, 2252
790, 2362
795, 2367
800, 2229
805, 2349
810, 3428
815, 2550
820, 2047
825, 2311
830, 2256
835, 2318
840, 2357
845, 3258
850, 2208
855, 2218
860, 2255
865, 2270
870, 2231
875, 2252
880, 2321
885, 3534
890, 2177
895, 2283
900, 2486
905, 2584
910, 2417
915, 3502
920, 2458
925, 2500
930, 2378
935, 2454
940, 2391
945, 2821
950, 2879
955, 4101
960, 2795
965, 2788
970, 3005
975, 3142
980, 3094
985, 4188
990, 3100
995, 4190
1000, 3047
1005, 3046
1010, 3037
1015, 3293
1020, 3217
1025, 3070
1030, 3073
1035, 3152
1040, 3074
1045, 2894
1050, 5014
1055, 3403
1060, 2825
1065, 2929
1070, 2994
1075, 3169
1080, 2974
1085, 2872
1090, 3031
1095, 3305
1100, 3173
1105, 3077
1110, 4697
1115, 3322
1120, 3172
1125, 3082
1130, 3050
1135, 3093
1140, 3129
1145, 2829
1150, 2986
1155, 3140
1160, 2975
1165, 5139
1170, 3536
1175, 3327
1180, 3352
1185, 3462
1190, 3436
1195, 4605
1200, 3377
1205, 3460
1210, 4973
1215, 5144
1220, 3743
1225, 3555
1230, 3477
1235, 3586
1240, 3660
1245, 3504
1250, 3538
1255, 3669
1260, 4899
1265, 4440
1270, 3623
1275, 3589
1280, 3581
1285, 3625
1290, 3597
1295, 3684
1300, 3525
1305, 3738
1310, 5675
1315, 3739
1320, 3913
1325, 3855
1330, 3675
1335, 3812
1340, 3728
1345, 3764
1350, 3746
1355, 4907
1360, 4732
1365, 3795
1370, 3735
1375, 3876
1380, 4015
1385, 3695
